Time,Positive,Negative,Value
28,5,10,-5.92674
28,6,9,-5.92674
28,7,8,-5.92674
28,8,7,-5.92674
28,9,6,-5.92674
28,10,5,-5.92674
28,11,4,-5.92674
28,12,3,-5.92674
28,13,2,-5.92674
28,14,1,-5.92674
28,1,15,-5.45542
28,2,14,-5.45542
28,3,13,-5.45542
28,4,12,-5.45542
28,5,11,-5.45542
28,6,10,-5.45542
28,7,9,-5.45542
28,8,8,-5.45542
28,9,7,-5.45542
28,10,6,-5.45542
28,11,5,-5.45542
28,12,4,-5.45542
28,13,3,-5.45542
28,14,2,-5.45542
28,15,1,-5.45542
28,1,16,-4.99906
28,2,15,-4.99906
28,3,14,-4.99906
28,4,13,-4.99906
28,5,12,-4.99906
28,6,11,-4.99906
28,7,10,-4.99906
28,8,9,-4.99906
28,9,8,-4.99906
28,10,7,-4.99906
28,11,6,-4.99906
28,12,5,-4.99906
28,13,4,-4.99906
28,14,3,-4.99906
28,15,2,-4.99906
28,16,1,-4.99906
28,1,17,-4.55633
28,2,16,-4.55633
28,3,15,-4.55633
28,4,14,-4.55633
28,5,13,-4.55633
28,6,12,-4.55633
28,7,11,-4.55633
28,8,10,-4.55633
28,9,9,-4.55633
28,10,8,-4.55633
28,11,7,-4.55633
28,12,6,-4.55633
28,13,5,-4.55633
28,14,4,-4.55633
28,15,3,-4.55633
28,16,2,-4.55633
28,17,1,-4.55633
28,1,18,-4.12607
28,2,17,-4.12607
28,3,16,-4.12607
28,4,15,-4.12607
28,5,14,-4.12607
28,6,13,-4.12607
28,7,12,-4.12607
28,8,11,-4.12607
28,9,10,-4.12607
28,10,9,-4.12607
28,11,8,-4.12607
28,12,7,-4.12607
28,13,6,-4.12607
28,14,5,-4.12607
28,15,4,-4.12607
28,16,3,-4.12607
28,17,2,-4.12607
28,18,1,-4.12607
28,1,19,-3.70729
28,2,18,-3.70729
28,3,17,-3.70729
28,4,16,-3.70729
28,5,15,-3.70729
28,6,14,-3.70729
28,7,13,-3.70729
28,8,12,-3.70729
28,9,11,-3.70729
28,10,10,-3.70729
28,11,9,-3.70729
28,12,8,-3.70729
28,13,7,-3.70729
28,14,6,-3.70729
28,15,5,-3.70729
28,16,4,-3.70729
28,17,3,-3.70729
28,18,2,-3.70729
28,19,1,-3.70729
28,1,20,-3.29911
28,2,19,-3.29911
28,3,18,-3.29911
28,4,17,-3.29911
28,5,16,-3.29911
28,6,15,-3.29911
28,7,14,-3.29911
28,8,13,-3.29911
28,9,12,-3.29911
28,10,11,-3.29911
28,11,10,-3.29911
28,12,9,-3.29911
28,13,8,-3.29911
28,14,7,-3.29911
28,15,6,-3.29911
28,16,5,-3.29911
28,17,4,-3.29911
28,18,3,-3.29911
28,19,2,-3.29911
28,20,1,-3.29911
28,1,21,-2.90076
28,2,20,-2.90076
28,3,19,-2.90076
28,4,18,-2.90076
28,5,17,-2.90076
28,6,16,-2.90076
28,7,15,-2.90076
28,8,14,-2.90076
28,9,13,-2.90076
28,10,12,-2.90076
28,11,11,-2.90076
28,12,10,-2.90076
28,13,9,-2.90076
28,14,8,-2.90076
28,15,7,-2.90076
28,16,6,-2.90076
28,17,5,-2.90076
28,18,4,-2.90076
28,19,3,-2.90076
28,20,2,-2.90076
28,21,1,-2.90076
28,1,22,-2.51158
28,2,21,-2.51158
28,3,20,-2.51158
28,4,19,-2.51158
28,5,18,-2.51158
28,6,17,-2.51158
28,7,16,-2.51158
28,8,15,-2.51158
28,9,14,-2.51158
28,10,13,-2.51158
28,11,12,-2.51158
28,12,11,-2.51158
28,13,10,-2.51158
28,14,9,-2.51158
28,15,8,-2.51158
28,16,7,-2.51158
28,17,6,-2.51158
28,18,5,-2.51158
28,19,4,-2.51158
28,20,3,-2.51158
28,21,2,-2.51158
28,22,1,-2.51158
28,1,23,-2.13095
28,2,22,-2.13095
28,3,21,-2.13095
28,4,20,-2.13095
28,5,19,-2.13095
28,6,18,-2.13095
28,7,17,-2.13095
28,8,16,-2.13095
28,9,15,-2.13095
28,10,14,-2.13095
28,11,13,-2.13095
28,12,12,-2.13095
28,13,11,-2.13095
28,14,10,-2.13095
28,15,9,-2.13095
28,16,8,-2.13095
28,17,7,-2.13095
28,18,6,-2.13095
28,19,5,-2.13095
28,20,4,-2.13095
28,21,3,-2.13095
28,22,2,-2.13095
28,23,1,-2.13095
28,1,24,-1.75834
28,2,23,-1.75834
28,3,22,-1.75834
28,4,21,-1.75834
28,5,20,-1.75834
28,6,19,-1.75834
28,7,18,-1.75834
28,8,17,-1.75834
28,9,16,-1.75834
28,10,15,-1.75834
28,11,14,-1.75834
28,12,13,-1.75834
28,13,12,-1.75834
28,14,11,-1.75834
28,15,10,-1.75834
28,16,9,-1.75834
28,17,8,-1.75834
28,18,7,-1.75834
28,19,6,-1.75834
28,20,5,-1.75834
28,21,4,-1.75834
28,22,3,-1.75834
28,23,2,-1.75834
28,24,1,-1.75834
28,1,25,-1.39325
28,2,24,-1.39325
28,3,23,-1.39325
28,4,22,-1.39325
28,5,21,-1.39325
28,6,20,-1.39325
28,7,19,-1.39325
28,8,18,-1.39325
28,9,17,-1.39325
28,10,16,-1.39325
28,11,15,-1.39325
28,12,14,-1.39325
28,13,13,-1.39325
28,14,12,-1.39325
28,15,11,-1.39325
28,16,10,-1.39325
28,17,9,-1.39325
28,18,8,-1.39325
28,19,7,-1.39325
28,20,6,-1.39325
28,21,5,-1.39325
28,22,4,-1.39325
28,23,3,-1.39325
28,24,2,-1.39325
28,25,1,-1.39325
28,1,26,-1.03525
28,2,25,-1.03525
28,3,24,-1.03525
28,4,23,-1.03525
28,5,22,-1.03525
28,6,21,-1.03525
28,7,20,-1.03525
28,8,19,-1.03525
28,9,18,-1.03525
28,10,17,-1.03525
28,11,16,-1.03525
28,12,15,-1.03525
28,13,14,-1.03525
28,14,13,-1.03525
28,15,12,-1.03525
28,16,11,-1.03525
28,17,10,-1.03525
28,18,9,-1.03525
28,19,8,-1.03525
28,20,7,-1.03525
28,21,6,-1.03525
28,22,5,-1.03525
28,23,4,-1.03525
28,24,3,-1.03525
28,25,2,-1.03525
28,26,1,-1.03525
28,1,27,-0.683949
28,2,26,-0.683949
28,3,25,-0.683949
28,4,24,-0.683949
28,5,23,-0.683949
28,6,22,-0.683949
28,7,21,-0.683949
28,8,20,-0.683949
28,9,19,-0.683949
28,10,18,-0.683949
28,11,17,-0.683949
28,12,16,-0.683949
28,13,15,-0.683949
28,14,14,-0.683949
28,15,13,-0.683949
28,16,12,-0.683949
28,17,11,-0.683949
28,18,10,-0.683949
28,19,9,-0.683949
28,20,8,-0.683949
28,21,7,-0.683949
28,22,6,-0.683949
28,23,5,-0.683949
28,24,4,-0.683949
28,25,3,-0.683949
28,26,2,-0.683949
28,27,1,-0.683949
28,1,28,-0.338974
28,2,27,-0.338974
28,3,26,-0.338974
28,4,25,-0.338974
28,5,24,-0.338974
28,6,23,-0.338974
28,7,22,-0.338974
28,8,21,-0.338974
28,9,20,-0.338974
28,10,19,-0.338974
28,11,18,-0.338974
28,12,17,-0.338974
28,13,16,-0.338974
28,14,15,-0.338974
28,15,14,-0.338974
28,16,13,-0.338974
28,17,12,-0.338974
28,18,11,-0.338974
28,19,10,-0.338974
28,20,9,-0.338974
28,21,8,-0.338974
28,22,7,-0.338974
28,23,6,-0.338974
28,24,5,-0.338974
28,25,4,-0.338974
28,26,3,-0.338974
28,27,2,-0.338974
28,28,1,-0.338974
28,1,29,0
28,2,28,0
28,3,27,0
28,4,26,0
28,5,25,0
28,6,24,0
28,7,23,0
28,8,22,0
28,9,21,0
28,10,20,0
28,11,19,0
28,12,18,0
28,13,17,0
28,14,16,0
28,15,15,0
28,16,14,0
28,17,13,0
28,18,12,0
28,19,11,0
28,20,10,0
28,21,9,0
28,22,8,0
28,23,7,0
28,24,6,0
28,25,5,0
28,26,4,0
28,27,3,0
28,28,2,0
28,29,1,0
29,1,1,-15.7539
29,1,2,-14.4563
29,2,1,-14.4563
29,1,3,-13.3969
29,2,2,-13.3969
29,3,1,-13.3969
29,1,4,-12.4794
29,2,3,-12.4794
29,3,2,-12.4794
29,4,1,-12.4794
29,1,5,-11.6587
29,2,4,-11.6587
29,3,3,-11.6587
29,4,2,-11.6587
29,5,1,-11.6587
29,1,6,-10.9096
29,2,5,-10.9096
29,3,4,-10.9096
29,4,3,-10.9096
29,5,2,-10.9096
29,6,1,-10.9096
29,1,7,-10.216
29,2,6,-10.216
29,3,5,-10.216
29,4,4,-10.216
29,5,3,-10.216
29,6,2,-10.216
29,7,1,-10.216
29,1,8,-9.56723
29,2,7,-9.56723
29,3,6,-9.56723
29,4,5,-9.56723
29,5,4,-9.56723
29,6,3,-9.56723
29,7,2,-9.56723
29,8,1,-9.56723
29,1,9,-8.95555
29,2,8,-8.95555
29,3,7,-8.95555
29,4,6,-8.95555
29,5,5,-8.95555
29,6,4,-8.95555
29,7,3,-8.95555
29,8,2,-8.95555
29,9,1,-8.95555
29,1,10,-8.37527
29,2,9,-8.37527
29,3,8,-8.37527
29,4,7,-8.37527
29,5,6,-8.37527
29,6,5,-8.37527
29,7,4,-8.37527
29,8,3,-8.37527
29,9,2,-8.37527
29,10,1,-8.37527
29,1,11,-7.82199
29,2,10,-7.82199
29,3,9,-7.82199
29,4,8,-7.82199
29,5,7,-7.82199
29,6,6,-7.82199
29,7,5,-7.82199
29,8,4,-7.82199
29,9,3,-7.82199
29,10,2,-7.82199
29,11,1,-7.82199
29,1,12,-7.29227
29,2,11,-7.29227
29,3,10,-7.29227
29,4,9,-7.29227
29,5,8,-7.29227
29,6,7,-7.29227
29,7,6,-7.29227
29,8,5,-7.29227
29,9,4,-7.29227
29,10,3,-7.29227
29,11,2,-7.29227
29,12,1,-7.29227
29,1,13,-6.78332
29,2,12,-6.78332
29,3,11,-6.78332
29,4,10,-6.78332
29,5,9,-6.78332
29,6,8,-6.78332
29,7,7,-6.78332
29,8,6,-6.78332
29,9,5,-6.78332
29,10,4,-6.78332
29,11,3,-6.78332
29,12,2,-6.78332
29,13,1,-6.78332
29,1,14,-6.29289
29,2,13,-6.29289
29,3,12,-6.29289
29,4,11,-6.29289
29,5,10,-6.29289
29,6,9,-6.29289
29,7,8,-6.29289
29,8,7,-6.29289
29,9,6,-6.29289
29,10,5,-6.29289
29,11,4,-6.29289
29,12,3,-6.29289
29,13,2,-6.29289
29,14,1,-6.29289
29,1,15,-5.81909
29,2,14,-5.81909
29,3,13,-5.81909
29,4,12,-5.81909
29,5,11,-5.81909
29,6,10,-5.81909
29,7,9,-5.81909
29,8,8,-5.81909
29,9,7,-5.81909
29,10,6,-5.81909
29,11,5,-5.81909
29,12,4,-5.81909
29,13,3,-5.81909
29,14,2,-5.81909
29,15,1,-5.81909
29,1,16,-5.36034
29,2,15,-5.36034
29,3,14,-5.36034
29,4,13,-5.36034
29,5,12,-5.36034
29,6,11,-5.36034
29,7,10,-5.36034
29,8,9,-5.36034
29,9,8,-5.36034
29,10,7,-5.36034
29,11,6,-5.36034
29,12,5,-5.36034
29,13,4,-5.36034
29,14,3,-5.36034
29,15,2,-5.36034
29,16,1,-5.36034
29,1,17,-4.91528
29,2,16,-4.91528
29,3,15,-4.91528
29,4,14,-4.91528
29,5,13,-4.91528
29,6,12,-4.91528
29,7,11,-4.91528
29,8,10,-4.91528
29,9,9,-4.91528
29,10,8,-4.91528
29,11,7,-4.91528
29,12,6,-4.91528
29,13,5,-4.91528
29,14,4,-4.91528
29,15,3,-4.91528
29,16,2,-4.91528
29,17,1,-4.91528
29,1,18,-4.48276
29,2,17,-4.48276
29,3,16,-4.48276
29,4,15,-4.48276
29,5,14,-4.48276
29,6,13,-4.48276
29,7,12,-4.48276
29,8,11,-4.48276
29,9,10,-4.48276
29,10,9,-4.48276
29,11,8,-4.48276
29,12,7,-4.48276
29,13,6,-4.48276
29,14,5,-4.48276
29,15,4,-4.48276
29,16,3,-4.48276
29,17,2,-4.48276
29,18,1,-4.48276
29,1,19,-4.06178
29,2,18,-4.06178
29,3,17,-4.06178
29,4,16,-4.06178
29,5,15,-4.06178
29,6,14,-4.06178
29,7,13,-4.06178
29,8,12,-4.06178
29,9,11,-4.06178
29,10,10,-4.06178
29,11,9,-4.06178
29,12,8,-4.06178
29,13,7,-4.06178
29,14,6,-4.06178
29,15,5,-4.06178
29,16,4,-4.06178
29,17,3,-4.06178
29,18,2,-4.06178
29,19,1,-4.06178
29,1,20,-3.65146
29,2,19,-3.65146
29,3,18,-3.65146
29,4,17,-3.65146
29,5,16,-3.65146
29,6,15,-3.65146
29,7,14,-3.65146
29,8,13,-3.65146
29,9,12,-3.65146
29,10,11,-3.65146
29,11,10,-3.65146
29,12,9,-3.65146
29,13,8,-3.65146
29,14,7,-3.65146
29,15,6,-3.65146
29,16,5,-3.65146
29,17,4,-3.65146
29,18,3,-3.65146
29,19,2,-3.65146
29,20,1,-3.65146
29,1,21,-3.25103
29,2,20,-3.25103
29,3,19,-3.25103
29,4,18,-3.25103
29,5,17,-3.25103
29,6,16,-3.25103
29,7,15,-3.25103
29,8,14,-3.25103
29,9,13,-3.25103
29,10,12,-3.25103
29,11,11,-3.25103
29,12,10,-3.25103
29,13,9,-3.25103
29,14,8,-3.25103
29,15,7,-3.25103
29,16,6,-3.25103
29,17,5,-3.25103
29,18,4,-3.25103
29,19,3,-3.25103
29,20,2,-3.25103
29,21,1,-3.25103
29,1,22,-2.8598
29,2,21,-2.8598
29,3,20,-2.8598
29,4,19,-2.8598
29,5,18,-2.8598
29,6,17,-2.8598
29,7,16,-2.8598
29,8,15,-2.8598
29,9,14,-2.8598
29,10,13,-2.8598
29,11,12,-2.8598
29,12,11,-2.8598
29,13,10,-2.8598
29,14,9,-2.8598
29,15,8,-2.8598
29,16,7,-2.8598
29,17,6,-2.8598
29,18,5,-2.8598
29,19,4,-2.8598
29,20,3,-2.8598
29,21,2,-2.8598
29,22,1,-2.8598
29,1,23,-2.47717
29,2,22,-2.47717
29,3,21,-2.47717
29,4,20,-2.47717
29,5,19,-2.47717
29,6,18,-2.47717
29,7,17,-2.47717
29,8,16,-2.47717
29,9,15,-2.47717
29,10,14,-2.47717
29,11,13,-2.47717
29,12,12,-2.47717
29,13,11,-2.47717
29,14,10,-2.47717
29,15,9,-2.47717
29,16,8,-2.47717
29,17,7,-2.47717
29,18,6,-2.47717
29,19,5,-2.47717
29,20,4,-2.47717
29,21,3,-2.47717
29,22,2,-2.47717
29,23,1,-2.47717
29,1,24,-2.1026
29,2,23,-2.1026
29,3,22,-2.1026
29,4,21,-2.1026
29,5,20,-2.1026
29,6,19,-2.1026
29,7,18,-2.1026
29,8,17,-2.1026
29,9,16,-2.1026
29,10,15,-2.1026
29,11,14,-2.1026
29,12,13,-2.1026
29,13,12,-2.1026
29,14,11,-2.1026
29,15,10,-2.1026
29,16,9,-2.1026
29,17,8,-2.1026
29,18,7,-2.1026
29,19,6,-2.1026
29,20,5,-2.1026
29,21,4,-2.1026
29,22,3,-2.1026
29,23,2,-2.1026
29,24,1,-2.1026
29,1,25,-1.73559
29,2,24,-1.73559
29,3,23,-1.73559
29,4,22,-1.73559
29,5,21,-1.73559
29,6,20,-1.73559
29,7,19,-1.73559
29,8,18,-1.73559
29,9,17,-1.73559
29,10,16,-1.73559
29,11,15,-1.73559
29,12,14,-1.73559
29,13,13,-1.73559
29,14,12,-1.73559
29,15,11,-1.73559
29,16,10,-1.73559
29,17,9,-1.73559
29,18,8,-1.73559
29,19,7,-1.73559
29,20,6,-1.73559
29,21,5,-1.73559
29,22,4,-1.73559
29,23,3,-1.73559
29,24,2,-1.73559
29,25,1,-1.73559
29,1,26,-1.37572
29,2,25,-1.37572
29,3,24,-1.37572
29,4,23,-1.37572
29,5,22,-1.37572
29,6,21,-1.37572
29,7,20,-1.37572
29,8,19,-1.37572
29,9,18,-1.37572
29,10,17,-1.37572
29,11,16,-1.37572
29,12,15,-1.37572
29,13,14,-1.37572
29,14,13,-1.37572
29,15,12,-1.37572
29,16,11,-1.37572
29,17,10,-1.37572
29,18,9,-1.37572
29,19,8,-1.37572
29,20,7,-1.37572
29,21,6,-1.37572
29,22,5,-1.37572
29,23,4,-1.37572
29,24,3,-1.37572
29,25,2,-1.37572
29,26,1,-1.37572
29,1,27,-1.02257
29,2,26,-1.02257
29,3,25,-1.02257
29,4,24,-1.02257
29,5,23,-1.02257
29,6,22,-1.02257
29,7,21,-1.02257
29,8,20,-1.02257
29,9,19,-1.02257
29,10,18,-1.02257
29,11,17,-1.02257
29,12,16,-1.02257
29,13,15,-1.02257
29,14,14,-1.02257
29,15,13,-1.02257
29,16,12,-1.02257
29,17,11,-1.02257
29,18,10,-1.02257
29,19,9,-1.02257
29,20,8,-1.02257
29,21,7,-1.02257
29,22,6,-1.02257
29,23,5,-1.02257
29,24,4,-1.02257
29,25,3,-1.02257
29,26,2,-1.02257
29,27,1,-1.02257
29,1,28,-0.675782
29,2,27,-0.675782
29,3,26,-0.675782
29,4,25,-0.675782
29,5,24,-0.675782
29,6,23,-0.675782
29,7,22,-0.675782
29,8,21,-0.675782
29,9,20,-0.675782
29,10,19,-0.675782
29,11,18,-0.675782
29,12,17,-0.675782
29,13,16,-0.675782
29,14,15,-0.675782
29,15,14,-0.675782
29,16,13,-0.675782
29,17,12,-0.675782
29,18,11,-0.675782
29,19,10,-0.675782
29,20,9,-0.675782
29,21,8,-0.675782
29,22,7,-0.675782
29,23,6,-0.675782
29,24,5,-0.675782
29,25,4,-0.675782
29,26,3,-0.675782
29,27,2,-0.675782
29,28,1,-0.675782
29,1,29,-0.335027
29,2,28,-0.335027
29,3,27,-0.335027
29,4,26,-0.335027
29,5,25,-0.335027
29,6,24,-0.335027
29,7,23,-0.335027
29,8,22,-0.335027
29,9,21,-0.335027
29,10,20,-0.335027
29,11,19,-0.335027
29,12,18,-0.335027
29,13,17,-0.335027
29,14,16,-0.335027
29,15,15,-0.335027
29,16,14,-0.335027
29,17,13,-0.335027
29,18,12,-0.335027
29,19,11,-0.335027
29,20,10,-0.335027
29,21,9,-0.335027
29,22,8,-0.335027
29,23,7,-0.335027
29,24,6,-0.335027
29,25,5,-0.335027
29,26,4,-0.335027
29,27,3,-0.335027
29,28,2,-0.335027
29,29,1,-0.335027
29,1,30,0
29,2,29,0
29,3,28,0
29,4,27,0
29,5,26,0
29,6,25,0
29,7,24,0
29,8,23,0
29,9,22,0
29,10,21,0
29,11,20,0
29,12,19,0
29,13,18,0
29,14,17,0
29,15,16,0
29,16,15,0
29,17,14,0
29,18,13,0
29,19,12,0
29,20,11,0
29,21,10,0
29,22,9,0
29,23,8,0
29,24,7,0
29,25,6,0
29,26,5,0
29,27,4,0
29,28,3,0
29,29,2,0
29,30,1,0
30,1,1,-16.1642
30,1,2,-14.8601
30,2,1,-14.8601
30,1,3,-13.7954
30,2,2,-13.7954
30,3,1,-13.7954
30,1,4,-12.8733
30,2,3,-12.8733
30,3,2,-12.8733
30,4,1,-12.8733
30,1,5,-12.0485
30,2,4,-12.0485
30,3,3,-12.0485
30,4,2,-12.0485
30,5,1,-12.0485
30,1,6,-11.2956
30,2,5,-11.2956
30,3,4,-11.2956
30,4,3,-11.2956
30,5,2,-11.2956
30,6,1,-11.2956
30,1,7,-10.5985
30,2,6,-10.5985
30,3,5,-10.5985
30,4,4,-10.5985
30,5,3,-10.5985
30,6,2,-10.5985
30,7,1,-10.5985
30,1,8,-9.9465
30,2,7,-9.9465
30,3,6,-9.9465
30,4,5,-9.9465
30,5,4,-9.9465
30,6,3,-9.9465
30,7,2,-9.9465
30,8,1,-9.9465
30,1,9,-9.33176
30,2,8,-9.33176
30,3,7,-9.33176
30,4,6,-9.33176
30,5,5,-9.33176
30,6,4,-9.33176
30,7,3,-9.33176
30,8,2,-9.33176
30,9,1,-9.33176
30,1,10,-8.74856
30,2,9,-8.74856
30,3,8,-8.74856
30,4,7,-8.74856
30,5,6,-8.74856
30,6,5,-8.74856
30,7,4,-8.74856
30,8,3,-8.74856
30,9,2,-8.74856
30,10,1,-8.74856
30,1,11,-8.1925
30,2,10,-8.1925
30,3,9,-8.1925
30,4,8,-8.1925
30,5,7,-8.1925
30,6,6,-8.1925
30,7,5,-8.1925
30,8,4,-8.1925
30,9,3,-8.1925
30,10,2,-8.1925
30,11,1,-8.1925
30,1,12,-7.66012
30,2,11,-7.66012
30,3,10,-7.66012
30,4,9,-7.66012
30,5,8,-7.66012
30,6,7,-7.66012
30,7,6,-7.66012
30,8,5,-7.66012
30,9,4,-7.66012
30,10,3,-7.66012
30,11,2,-7.66012
30,12,1,-7.66012
30,1,13,-7.14862
30,2,12,-7.14862
30,3,11,-7.14862
30,4,10,-7.14862
30,5,9,-7.14862
30,6,8,-7.14862
30,7,7,-7.14862
30,8,6,-7.14862
30,9,5,-7.14862
30,10,4,-7.14862
30,11,3,-7.14862
30,12,2,-7.14862
30,13,1,-7.14862
30,1,14,-6.65573
30,2,13,-6.65573
30,3,12,-6.65573
30,4,11,-6.65573
30,5,10,-6.65573
30,6,9,-6.65573
30,7,8,-6.65573
30,8,7,-6.65573
30,9,6,-6.65573
30,10,5,-6.65573
30,11,4,-6.65573
30,12,3,-6.65573
30,13,2,-6.65573
30,14,1,-6.65573
30,1,15,-6.17955
30,2,14,-6.17955
30,3,13,-6.17955
30,4,12,-6.17955
30,5,11,-6.17955
30,6,10,-6.17955
30,7,9,-6.17955
30,8,8,-6.17955
30,9,7,-6.17955
30,10,6,-6.17955
30,11,5,-6.17955
30,12,4,-6.17955
30,13,3,-6.17955
30,14,2,-6.17955
30,15,1,-6.17955
30,1,16,-5.71849
30,2,15,-5.71849
30,3,14,-5.71849
30,4,13,-5.71849
30,5,12,-5.71849
30,6,11,-5.71849
30,7,10,-5.71849
30,8,9,-5.71849
30,9,8,-5.71849
30,10,7,-5.71849
30,11,6,-5.71849
30,12,5,-5.71849
30,13,4,-5.71849
30,14,3,-5.71849
30,15,2,-5.71849
30,16,1,-5.71849
30,1,17,-5.2712
30,2,16,-5.2712
30,3,15,-5.2712
30,4,14,-5.2712
30,5,13,-5.2712
30,6,12,-5.2712
30,7,11,-5.2712
30,8,10,-5.2712
30,9,9,-5.2712
30,10,8,-5.2712
30,11,7,-5.2712
30,12,6,-5.2712
30,13,5,-5.2712
30,14,4,-5.2712
30,15,3,-5.2712
30,16,2,-5.2712
30,17,1,-5.2712
30,1,18,-4.83651
30,2,17,-4.83651
30,3,16,-4.83651
30,4,15,-4.83651
30,5,14,-4.83651
30,6,13,-4.83651
30,7,12,-4.83651
30,8,11,-4.83651
30,9,10,-4.83651
30,10,9,-4.83651
30,11,8,-4.83651
30,12,7,-4.83651
30,13,6,-4.83651
30,14,5,-4.83651
30,15,4,-4.83651
30,16,3,-4.83651
30,17,2,-4.83651
30,18,1,-4.83651
30,1,19,-4.41341
30,2,18,-4.41341
30,3,17,-4.41341
30,4,16,-4.41341
30,5,15,-4.41341
30,6,14,-4.41341
30,7,13,-4.41341
30,8,12,-4.41341
30,9,11,-4.41341
30,10,10,-4.41341
30,11,9,-4.41341
30,12,8,-4.41341
30,13,7,-4.41341
30,14,6,-4.41341
30,15,5,-4.41341
30,16,4,-4.41341
30,17,3,-4.41341
30,18,2,-4.41341
30,19,1,-4.41341
30,1,20,-4.00103
30,2,19,-4.00103
30,3,18,-4.00103
30,4,17,-4.00103
30,5,16,-4.00103
30,6,15,-4.00103
30,7,14,-4.00103
30,8,13,-4.00103
30,9,12,-4.00103
30,10,11,-4.00103
30,11,10,-4.00103
30,12,9,-4.00103
30,13,8,-4.00103
30,14,7,-4.00103
30,15,6,-4.00103
30,16,5,-4.00103
30,17,4,-4.00103
30,18,3,-4.00103
30,19,2,-4.00103
30,20,1,-4.00103
30,1,21,-3.59858
30,2,20,-3.59858
30,3,19,-3.59858
30,4,18,-3.59858
30,5,17,-3.59858
30,6,16,-3.59858
30,7,15,-3.59858
30,8,14,-3.59858
30,9,13,-3.59858
30,10,12,-3.59858
30,11,11,-3.59858
30,12,10,-3.59858
30,13,9,-3.59858
30,14,8,-3.59858
30,15,7,-3.59858
30,16,6,-3.59858
30,17,5,-3.59858
30,18,4,-3.59858
30,19,3,-3.59858
30,20,2,-3.59858
30,21,1,-3.59858
30,1,22,-3.20539
30,2,21,-3.20539
30,3,20,-3.20539
30,4,19,-3.20539
30,5,18,-3.20539
30,6,17,-3.20539
30,7,16,-3.20539
30,8,15,-3.20539
30,9,14,-3.20539
30,10,13,-3.20539
30,11,12,-3.20539
30,12,11,-3.20539
30,13,10,-3.20539
30,14,9,-3.20539
30,15,8,-3.20539
30,16,7,-3.20539
30,17,6,-3.20539
30,18,5,-3.20539
30,19,4,-3.20539
30,20,3,-3.20539
30,21,2,-3.20539
30,22,1,-3.20539
30,1,23,-2.82084
30,2,22,-2.82084
30,3,21,-2.82084
30,4,20,-2.82084
30,5,19,-2.82084
30,6,18,-2.82084
30,7,17,-2.82084
30,8,16,-2.82084
30,9,15,-2.82084
30,10,14,-2.82084
30,11,13,-2.82084
30,12,12,-2.82084
30,13,11,-2.82084
30,14,10,-2.82084
30,15,9,-2.82084
30,16,8,-2.82084
30,17,7,-2.82084
30,18,6,-2.82084
30,19,5,-2.82084
30,20,4,-2.82084
30,21,3,-2.82084
30,22,2,-2.82084
30,23,1,-2.82084
30,1,24,-2.44439
30,2,23,-2.44439
30,3,22,-2.44439
30,4,21,-2.44439
30,5,20,-2.44439
30,6,19,-2.44439
30,7,18,-2.44439
30,8,17,-2.44439
30,9,16,-2.44439
30,10,15,-2.44439
30,11,14,-2.44439
30,12,13,-2.44439
30,13,12,-2.44439
30,14,11,-2.44439
30,15,10,-2.44439
30,16,9,-2.44439
30,17,8,-2.44439
30,18,7,-2.44439
30,19,6,-2.44439
30,20,5,-2.44439
30,21,4,-2.44439
30,22,3,-2.44439
30,23,2,-2.44439
30,24,1,-2.44439
30,1,25,-2.07554
30,2,24,-2.07554
30,3,23,-2.07554
30,4,22,-2.07554
30,5,21,-2.07554
30,6,20,-2.07554
30,7,19,-2.07554
30,8,18,-2.07554
30,9,17,-2.07554
30,10,16,-2.07554
30,11,15,-2.07554
30,12,14,-2.07554
30,13,13,-2.07554
30,14,12,-2.07554
30,15,11,-2.07554
30,16,10,-2.07554
30,17,9,-2.07554
30,18,8,-2.07554
30,19,7,-2.07554
30,20,6,-2.07554
30,21,5,-2.07554
30,22,4,-2.07554
30,23,3,-2.07554
30,24,2,-2.07554
30,25,1,-2.07554
30,1,26,-1.71386
30,2,25,-1.71386
30,3,24,-1.71386
30,4,23,-1.71386
30,5,22,-1.71386
30,6,21,-1.71386
30,7,20,-1.71386
30,8,19,-1.71386
30,9,18,-1.71386
30,10,17,-1.71386
30,11,16,-1.71386
30,12,15,-1.71386
30,13,14,-1.71386
30,14,13,-1.71386
30,15,12,-1.71386
30,16,11,-1.71386
30,17,10,-1.71386
30,18,9,-1.71386
30,19,8,-1.71386
30,20,7,-1.71386
30,21,6,-1.71386
30,22,5,-1.71386
30,23,4,-1.71386
30,24,3,-1.71386
30,25,2,-1.71386
30,26,1,-1.71386
30,1,27,-1.35894
30,2,26,-1.35894
30,3,25,-1.35894
30,4,24,-1.35894
30,5,23,-1.35894
30,6,22,-1.35894
30,7,21,-1.35894
30,8,20,-1.35894
30,9,19,-1.35894
30,10,18,-1.35894
30,11,17,-1.35894
30,12,16,-1.35894
30,13,15,-1.35894
30,14,14,-1.35894
30,15,13,-1.35894
30,16,12,-1.35894
30,17,11,-1.35894
30,18,10,-1.35894
30,19,9,-1.35894
30,20,8,-1.35894
30,21,7,-1.35894
30,22,6,-1.35894
30,23,5,-1.35894
30,24,4,-1.35894
30,25,3,-1.35894
30,26,2,-1.35894
30,27,1,-1.35894
30,1,28,-1.01041
30,2,27,-1.01041
